Stadt,PCR_pos_N,Inz1,Inz1b,Inz1c,Inz1d,Inz1e,Inz1f,PCR_pos_Hosp,Inz2,N3,Inz3,Inz3c,Inz3d,Inz3e,Inz3f,PCR_pos_Dec,N5,Inz5c,Inz5d,Inz5e,Inz5f,Week,avg_temperature_per_day,max_temp_per_day,min_temp_per_day,max - min temp
Bitburg-Prum,1853,1851.9814453125,1793.960693359375,1779.265380859375,3136.308837890625,2312.281982421875,708.7763061523438,2,1.936277151107788,0,0.0,0.0,0.0,0.0,0.0,3,2,0,0,0,2,2022KW10,8.572000000000001,14.9,3.8,11.1
Trier-Saarburg,2322,1542.5189208984375,1541.0447998046875,2140.6728515625,2166.00244140625,1766.6585693359375,735.6332397460938,28,18.58279609680176,7,4.64569902420044,0.0,8.664010047912598,1.2718924283981323,11.530302047729492,14,5,0,0,0,5,2022KW10,8.572000000000001,14.9,3.8,11.1
KS Trier,1796,1622.7840576171875,1621.99267578125,1978.5655517578125,2317.12255859375,1862.1435546875,694.0015869140625,11,9.934253692626953,3,2.709341764450073,0.0,0.0,3.0452060699462886,3.7513599395751953,12,1,0,0,0,1,2022KW10,8.572000000000001,14.9,3.8,11.1
Vulkaneifel,1358,2244.962158203125,2244.516845703125,2828.451904296875,4982.61865234375,2639.5703125,904.4183349609376,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,1,0,2022KW10,8.32,14.2,4.4,9.8
Donnersbergkreis,1059,1401.9248046875,1388.579345703125,2083.078125,1846.83154296875,1621.8624267578125,690.690673828125,5,6.5560874938964835,0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,2,2022KW10,7.592,11.3,2.2,9.1
Kaiserslautern,1448,1361.92626953125,1170.26171875,1831.6146240234373,1969.365478515625,1572.6424560546875,672.6804809570312,10,8.081918716430664,3,2.4245755672454834,0.0,0.0,0.0,9.29973030090332,11,9,0,0,0,9,2022KW10,7.98,16.1,-0.8,16.9
KS Kaiserslautern,1053,1056.5711669921877,991.8616333007812,1654.0916748046875,1395.5582275390625,1203.015625,448.2657165527344,13,12.245205879211426,1,0.9419388771057128,0.0,0.0,1.8036216497421265,0.0,11,7,0,0,1,6,2022KW10,7.98,16.1,-0.8,16.9
Kusel,726,1035.5894775390623,982.7145385742188,1713.20654296875,1622.843017578125,1135.3712158203125,553.80419921875,4,5.41440486907959,0,0.0,0.0,0.0,0.0,0.0,5,2,0,0,0,2,2022KW10,8.696,13.2,4.2,9.0
KS Pirmasens,506,1259.4583740234375,1259.051025390625,1567.020263671875,2010.05029296875,1525.2427978515625,626.2432861328125,7,17.417701721191403,3,7.464729309082031,0.0,0.0,0.0,22.102703094482425,7,3,0,0,0,3,2022KW10,9.052,14.6,4.8,9.8
Sudwestpfalz,1118,1177.9332275390625,1163.3109130859375,1528.4803466796875,1763.10302734375,1443.718505859375,592.8132934570312,16,16.648456573486328,8,8.324228286743164,0.0,0.0,2.1420156955718994,21.28047752380371,9,9,0,0,0,9,2022KW10,9.052,14.6,4.8,9.8
KS Zweibrucken,470,1382.312255859375,1381.540283203125,1543.7392578125,1725.521728515625,1594.3619384765625,906.5420532226562,3,8.818342208862305,1,2.9394474029541016,0.0,0.0,0.0,9.345794677734377,3,3,0,0,0,3,2022KW10,8.752,14.4,2.9,11.5
Ahrweiler,2101,1610.2208251953125,1610.2208251953125,2311.886474609375,2086.107421875,2029.7762451171875,649.1080322265625,6,4.598441123962402,1,0.7664068341255188,7.270083427429199,0.0,0.0,0.0,6,5,0,0,0,5,2022KW11,7.26,12.22857142857143,1.6714285714285713,10.55714285714286
Altenkirchen,1764,1366.520263671875,1366.520263671875,1729.81298828125,1887.9539794921875,1641.39111328125,647.4381713867188,6,4.648027896881104,3,2.324013948440552,7.003291606903076,0.0,1.522626280784607,2.538973331451416,9,7,0,0,0,7,2022KW11,6.524571428571428,11.257142857142856,1.4142857142857144,9.842857142857145
Cochem-Zell,1279,2077.04052734375,2075.456298828125,2883.970458984375,3516.143310546875,2476.992431640625,924.2053833007812,2,3.245436191558838,0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,1,2022KW11,5.429714285714287,8.82857142857143,2.0857142857142854,6.742857142857143
KS Koblenz,1361,1200.3033447265625,1200.260986328125,1316.5872802734375,2190.0771484375,1390.9786376953125,556.7371215820311,4,3.527585744857788,2,1.763792872428894,0.0,0.0,3.2013318538665767,0.0,2,2,0,0,0,2,2022KW11,7.582857142857144,12.414285714285715,2.814285714285714,9.6
Mayen-Koblenz,2860,1331.5579833984375,1331.5579833984375,1760.9053955078125,1960.2930908203125,1598.1239013671875,564.1770629882812,8,3.724637508392334,4,1.862318754196167,8.445589065551758,0.0,0.9054526090621948,1.5456906557083132,3,3,0,0,0,3,2022KW11,7.582857142857144,12.414285714285715,2.814285714285714,9.6
Neuwied,2333,1273.951416015625,1273.951416015625,1264.666259765625,1897.8919677734373,1611.43994140625,553.4722900390625,1,0.5460571646690369,0,0.0,0.0,0.0,0.0,0.0,4,3,0,0,0,3,2022KW11,6.726857142857143,10.514285714285718,3.2,7.314285714285713
Rhein-Hunsruck,1205,1165.3658447265625,1165.32080078125,1619.4332275390625,1801.4515380859373,1421.491455078125,449.0649719238281,5,4.83535623550415,3,2.9012136459350586,0.0,0.0,1.9209343194961548,6.1515746116638175,3,2,0,0,0,2,2022KW11,5.882285714285715,9.44285714285714,2.6428571428571432,6.8
Rhein-Lahn-Kreis,1789,1459.5264892578125,1459.4788818359375,1941.3023681640625,1988.7640380859373,1777.425537109375,668.2318725585938,8,6.526456832885742,1,0.8158071041107178,7.642922878265381,0.0,0.0,0.0,3,3,0,0,1,2,2022KW11,8.005714285714285,12.028571428571427,4.228571428571429,7.8
Westerwaldkreis,3331,1642.261962890625,1642.261962890625,2011.672119140625,2351.96630859375,1970.63037109375,728.3358154296875,22,10.846521377563477,7,3.4511659145355225,0.0,0.0,1.8984878063201904,8.449371337890625,14,12,0,0,0,12,2022KW11,5.167999999999999,8.5,1.828571428571429,6.671428571428572
Alzey-Worms,1680,1285.2388916015625,1284.8948974609375,1762.114501953125,1804.9461669921875,1513.2073974609375,544.1273803710939,25,19.120458602905273,3,2.294455051422119,6.575054168701173,0.0,2.9497220516204834,0.0,6,3,0,0,0,3,2022KW11,6.843999999999999,10.942857142857141,3.2857142857142856,7.6571428571428575
Bad Kreuznach,3372,2124.14794921875,2123.947265625,2850.04052734375,3193.748291015625,2510.8388671875,1007.9840087890624,1,0.6298776268959045,0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,2,2022KW11,7.456000000000001,12.057142857142859,2.9857142857142853,9.071428571428571
Birkenfeld,1400,1732.0301513671875,1681.318115234375,2519.15478515625,2647.76220703125,2077.457763671875,761.72607421875,0,0.0,0,0.0,0.0,0.0,0.0,0.0,8,8,0,0,0,8,2022KW11,5.504,9.157142857142855,2.242857142857143,6.914285714285714
Mainz-Bingen,3437,1624.8670654296875,1623.83837890625,2381.925048828125,2202.58984375,1903.182373046875,672.7479858398438,28,13.228825569152832,8,3.779664516448975,0.0,0.0,3.6652524471282963,6.515718936920166,9,4,0,0,0,4,2022KW11,8.005714285714285,12.028571428571427,4.228571428571429,7.8
KS Mainz,3912,1801.74365234375,1800.276123046875,2070.319580078125,2718.29248046875,2033.3341064453125,832.260009765625,36,16.566957473754886,15,6.9028992652893075,4.46189546585083,0.0,1.5340129137039185,23.77885627746582,4,2,0,0,0,2,2022KW11,7.916571428571428,12.22857142857143,3.7428571428571433,8.485714285714286
KS Worms,1028,1231.7425537109375,1231.7425537109375,1380.0858154296875,1659.1719970703125,1512.5667724609375,520.1392822265625,9,10.783738136291504,1,1.198193073272705,0.0,0.0,2.274536609649658,0.0,7,2,0,0,0,2,2022KW11,7.488571428571428,12.642857142857142,2.8857142857142857,9.757142857142858
Bad Durkheim,1690,1270.638427734375,1270.37109375,1573.489990234375,1902.725830078125,1453.818603515625,764.4038696289062,4,3.0067954063415527,0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,1,2022KW11,7.816,12.085714285714287,4.314285714285715,7.7714285714285705
KS Frankenthal,536,1099.4871826171877,1099.4871826171877,1419.80712890625,1620.564453125,1262.7684326171875,568.4931640625,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5,5,0,0,0,5,2022KW11,7.488571428571428,12.642857142857142,2.8857142857142857,9.757142857142858
Germersheim,2469,1913.864501953125,1913.597412109375,2195.797607421875,3124.682861328125,2106.5166015625,1109.5509033203123,15,11.625743865966795,10,7.750495910644531,0.0,0.0,5.88001823425293,16.51936912536621,2,2,0,0,2,0,2022KW11,5.69942857142857,9.542857142857144,2.8000000000000003,6.742857142857143
KS Landau i.d.Pf.,504,1079.575927734375,1079.5296630859377,1142.2637939453125,1316.1922607421875,1339.0140380859375,438.4896545410156,6,12.851543426513672,3,6.425771713256836,0.0,0.0,7.608034133911133,8.12017822265625,0,0,0,0,0,0,2022KW11,8.28,11.8,5.685714285714287,6.114285714285713
KS Ludwigshafen,1642,951.5696411132812,951.5365600585938,834.1266479492188,1168.9375,1114.8544921875,586.4010620117188,0,0.0,0,0.0,0.0,0.0,0.0,0.0,13,10,0,0,0,10,2022KW11,8.73542857142857,13.014285714285714,4.614285714285714,8.4
KS Neustadt a.d.W.,672,1260.6461181640625,1260.4332275390625,1390.578857421875,1919.0325927734373,1483.6795654296875,738.7047119140625,1,1.87564480304718,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2022KW11,5.647428571428571,9.242857142857146,2.8000000000000003,6.442857142857144
Rhein-Pfalz-Kreis,1525,985.4349365234376,985.4094848632812,984.2410888671876,1215.6400146484375,1236.8892822265625,518.2656860351561,0,0.0,0,0.0,0.0,0.0,0.0,0.0,9,8,0,0,0,8,2022KW11,7.816,12.085714285714287,4.314285714285715,7.7714285714285705
KS Speyer,516,1016.9291381835938,1016.8289184570312,925.7545166015624,1668.0118408203125,1191.7493896484375,595.7391967773438,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2022KW11,9.198285714285717,13.814285714285715,5.885714285714287,7.928571428571429
Sudliche Weinstr.,1140,1029.0386962890623,1029.0386962890623,1536.0982666015625,1434.0101318359375,1254.3228759765625,415.512451171875,12,10.831986427307127,11,9.9293212890625,17.067758560180664,0.0,1.7918899059295654,22.61292266845703,8,8,0,0,0,8,2022KW11,7.816,12.085714285714287,4.314285714285715,7.7714285714285705
Bernkastel-Wittlich,1794,1592.048583984375,1569.3341064453125,1776.6497802734375,2309.46875,1945.5457763671875,788.8314819335938,13,11.371986389160154,7,6.123377323150635,0.0,0.0,3.5086488723754883,14.187617301940918,6,4,0,0,0,4,2022KW11,5.930857142857143,9.5,2.557142857142857,6.942857142857143
Bitburg-Prum,1621,1620.10888671875,1569.3526611328125,2008.27978515625,2090.87255859375,1919.5943603515625,799.1105346679688,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,2,0,0,0,2,2022KW11,7.0125714285714285,10.785714285714288,3.771428571428572,7.014285714285713
Trier-Saarburg,2325,1544.5118408203125,1543.0357666015625,1887.7911376953125,2373.938720703125,1761.571044921875,795.5908203125,15,9.955069541931152,1,0.6636713147163391,0.0,0.0,0.0,2.306060314178467,11,3,0,0,0,3,2022KW11,7.0125714285714285,10.785714285714288,3.771428571428572,7.014285714285713
KS Trier,1783,1611.037841796875,1610.252197265625,1932.765380859375,2074.6328125,1843.872314453125,776.531494140625,3,2.709341764450073,0,0.0,0.0,0.0,0.0,0.0,10,1,0,0,0,1,2022KW11,7.0125714285714285,10.785714285714288,3.771428571428572,7.014285714285713
Vulkaneifel,1563,2583.85546875,2583.343017578125,4133.89111328125,4101.9697265625,3013.314697265625,1166.3536376953125,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,2022KW11,5.429714285714287,8.82857142857143,2.0857142857142854,6.742857142857143
Donnersbergkreis,1206,1596.5262451171875,1581.3282470703125,1972.7974853515625,2524.56787109375,1868.1549072265625,785.07080078125,4,5.2448697090148935,1,1.3112174272537231,0.0,0.0,0.0,4.290004253387451,2,2,0,0,0,2,2022KW11,6.037142857142857,9.685714285714287,2.814285714285714,6.871428571428572
Kaiserslautern,1798,1691.12109375,1453.12890625,1954.748291015625,2297.593017578125,2023.05029296875,886.5742797851562,6,4.849151134490967,5,4.040959358215332,7.695859432220459,0.0,0.0,12.399640083312988,13,8,0,0,0,8,2022KW11,7.2125714285714295,11.228571428571426,3.9,7.328571428571428
KS Kaiserslautern,1566,1571.31103515625,1475.0762939453125,2021.6676025390625,2701.080322265625,1818.0506591796875,620.958251953125,10,9.419388771057127,6,5.651633262634277,0.0,0.0,1.8036216497421265,18.371545791625977,11,7,0,0,1,6,2022KW11,7.2125714285714295,11.228571428571426,3.9,7.328571428571428
Kusel,924,1318.02294921875,1250.7275390625,1699.7166748046875,2465.078125,1484.7161865234375,715.6854248046875,2,2.707202434539795,0,0.0,0.0,0.0,0.0,0.0,4,2,0,0,0,2,2022KW11,6.742857142857143,9.94285714285714,3.8857142857142857,6.057142857142857
KS Pirmasens,444,1105.137451171875,1104.7799072265623,1446.480224609375,2081.837646484375,1199.857666015625,663.0811157226562,6,14.929458618164062,2,4.976486206054688,0.0,0.0,0.0,14.735136032104492,8,5,0,0,0,5,2022KW11,7.481142857142857,10.914285714285713,4.742857142857143,6.171428571428572
Sudwestpfalz,996,1049.39306640625,1036.366455078125,1462.5028076171875,1779.1312255859375,1287.3514404296875,459.05029296875,16,16.648456573486328,6,6.243171691894531,0.0,0.0,4.284031391143799,12.160272598266602,10,9,0,0,0,9,2022KW11,7.481142857142857,10.914285714285713,4.742857142857143,6.171428571428572
KS Zweibrucken,275,808.7997436523438,808.3480224609375,1000.57177734375,1364.365966796875,970.481201171875,355.14019775390625,1,2.9394474029541016,0,0.0,0.0,0.0,0.0,0.0,3,3,0,0,0,3,2022KW11,7.274285714285715,11.214285714285712,4.242857142857143,6.971428571428571
Ahrweiler,2217,1699.1240234375,1699.1240234375,2406.397705078125,2208.1669921875,2065.22412109375,810.2175903320312,3,2.299220561981201,0,0.0,0.0,0.0,0.0,0.0,6,5,0,0,0,5,2022KW12,9.961714285714283,18.271428571428572,3.0571428571428565,15.214285714285715
Altenkirchen,1668,1292.15185546875,1292.15185546875,1645.7735595703125,1744.3052978515625,1543.9429931640625,632.204345703125,11,8.521385192871094,8,6.197370529174805,0.0,0.0,7.613131046295166,7.61691951751709,8,7,0,0,0,7,2022KW12,10.191999999999998,17.428571428571427,2.814285714285714,14.614285714285714
Cochem-Zell,1321,2145.24658203125,2143.610595703125,3437.29052734375,2344.095458984375,2512.890869140625,1173.5941162109375,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2022KW12,9.205714285714283,15.185714285714285,2.4714285714285715,12.714285714285715
KS Koblenz,923,814.0191040039062,813.9904174804688,1126.028564453125,1176.1524658203125,913.980224609375,422.2444763183594,1,0.881896436214447,0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,2,2022KW12,9.490857142857145,18.98571428571429,0.6142857142857141,18.37142857142857
Mayen-Koblenz,2726,1269.1702880859375,1269.1702880859375,1980.49072265625,1716.039306640625,1409.789794921875,658.4641723632812,16,7.449275016784668,5,2.327898502349853,8.445589065551758,0.0,1.8109052181243896,1.5456906557083132,3,3,0,0,0,3,2022KW12,9.490857142857145,18.98571428571429,0.6142857142857141,18.37142857142857
Neuwied,2900,1583.56591796875,1583.56591796875,1740.7193603515625,2332.09619140625,1924.655517578125,762.6018676757812,2,1.0921143293380735,1,0.5460571646690369,0.0,0.0,0.0,1.8028413057327268,2,1,0,0,0,1,2022KW12,11.053142857142856,16.5,5.628571428571428,10.871428571428574
Rhein-Hunsruck,1201,1161.4974365234375,1161.4525146484375,1412.505615234375,1892.172119140625,1394.598388671875,529.0354614257811,9,8.703640937805176,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,2022KW12,9.802285714285713,15.814285714285715,4.0857142857142845,11.728571428571426
Rhein-Lahn-Kreis,2042,1665.932373046875,1665.8780517578125,2162.947021484375,2202.2470703125,1942.391357421875,933.9766235351562,18,14.684527397155762,4,3.263228416442871,15.285845756530762,0.0,1.617311716079712,2.5800459384918213,0,0,0,0,0,0,2022KW12,10.852,18.285714285714285,3.8428571428571434,14.442857142857143
Westerwaldkreis,3551,1750.7271728515625,1750.7271728515625,2387.47900390625,2498.56591796875,2014.295654296875,839.8674926757812,21,10.353498458862305,11,5.423260688781738,13.263772010803224,0.0,1.8984878063201904,10.139245986938477,15,14,0,0,0,14,2022KW12,10.478285714285716,14.971428571428573,6.742857142857143,8.22857142857143
Alzey-Worms,2184,1670.810546875,1670.36328125,2478.79541015625,2183.885009765625,1864.2242431640625,859.9867553710938,22,16.826004028320312,2,1.5296367406845093,0.0,0.0,0.0,5.3085598945617685,5,3,0,0,0,3,2022KW12,10.09142857142857,17.371428571428574,3.4,13.971428571428572
Bad Kreuznach,3079,1939.576416015625,1939.3931884765625,2757.544189453125,2633.1435546875,2231.856689453125,1029.9400634765623,3,1.8896328210830688,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2022KW12,10.14,18.88571428571429,2.2857142857142856,16.599999999999998
Birkenfeld,1422,1759.247802734375,1707.7388916015625,2495.936767578125,2835.66796875,2198.327880859375,630.3939819335938,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,4,0,0,0,4,2022KW12,8.555428571428571,16.814285714285713,0.5142857142857143,16.3
Mainz-Bingen,3874,1831.4620361328125,1830.302490234375,2786.403076171875,2353.86669921875,2072.7001953125,881.2510375976562,31,14.646200180053713,17,8.031786918640138,0.0,0.0,2.7489392757415767,22.80501747131348,7,3,0,0,0,3,2022KW12,10.852,18.285714285714285,3.8428571428571434,14.442857142857143
KS Mainz,3781,1741.4093017578125,1739.9908447265625,2128.32421875,2566.875732421875,1959.7015380859373,778.757568359375,22,10.124252319335938,5,2.300966501235962,0.0,0.0,0.7670064568519592,7.926285743713379,2,2,0,0,0,2,2022KW12,10.622285714285713,18.62857142857143,2.8714285714285714,15.757142857142856
KS Worms,1301,1558.8492431640625,1558.8492431640625,1850.33740234375,1814.2347412109373,1810.5311279296875,889.8250732421875,11,13.180124282836914,0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,1,2022KW12,9.558285714285716,18.47142857142857,1.4285714285714286,17.04285714285714
Bad Durkheim,2520,1894.6798095703125,1894.2811279296875,2682.9091796875,2993.0517578125,2076.234619140625,1138.6195068359375,8,6.0135908126831055,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,2022KW12,10.476571428571429,17.98571428571429,3.1714285714285717,14.814285714285715
KS Frankenthal,446,914.8717651367188,914.8717651367188,683.61083984375,1424.97900390625,1085.8199462890623,589.0410766601562,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,4,0,0,0,4,2022KW12,9.558285714285716,18.47142857142857,1.4285714285714286,17.04285714285714
Germersheim,3014,2336.325439453125,2335.99951171875,2966.015869140625,3114.537841796875,2609.258056640625,1357.3414306640625,8,6.20039701461792,3,2.325148820877075,0.0,10.145074844360352,0.0,5.50645637512207,5,5,0,0,2,3,2022KW12,11.194857142857142,15.257142857142858,7.485714285714287,7.7714285714285705
KS Landau i.d.Pf.,460,985.3272094726562,985.2849731445312,1349.9481201171875,1408.01953125,1129.7930908203125,422.2492980957031,6,12.851543426513672,4,8.567695617675781,0.0,30.60912132263184,0.0,24.360536575317386,0,0,0,0,0,0,2022KW12,12.233142857142855,17.34285714285714,6.428571428571428,10.914285714285716
KS Ludwigshafen,1609,932.4454956054688,932.4130859375,970.1255493164062,1131.710205078125,1087.22216796875,511.93743896484375,0,0.0,0,0.0,0.0,0.0,0.0,0.0,13,7,0,0,0,7,2022KW12,10.320000000000002,19.0,1.1285714285714286,17.871428571428574
KS Neustadt a.d.W.,983,1844.070068359375,1843.7587890625,1894.6636962890625,2628.811767578125,2214.1064453125,1099.4674072265623,7,13.12951374053955,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,2022KW12,11.194857142857142,15.257142857142858,7.485714285714287,7.7714285714285705
Rhein-Pfalz-Kreis,1535,991.8967895507812,991.8711547851562,1067.1827392578123,1152.136474609375,1234.3310546875,526.6928100585939,0,0.0,0,0.0,0.0,0.0,0.0,0.0,8,7,0,0,0,7,2022KW12,10.476571428571429,17.98571428571429,3.1714285714285717,14.814285714285715
KS Speyer,526,1036.6370849609377,1036.534912109375,740.6035766601562,1129.9434814453125,1191.7493896484375,854.7562255859375,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,4,0,0,0,4,2022KW12,10.197142857142856,19.457142857142856,1.5142857142857142,17.942857142857143
Sudliche Weinstr.,958,864.7536010742188,864.7536010742188,1049.667236328125,1230.9644775390625,1075.1339111328123,390.0729370117188,9,8.123990058898926,6,5.4159932136535645,17.067758560180664,12.69035530090332,1.7918899059295654,5.653230667114258,8,8,0,0,0,8,2022KW12,10.476571428571429,17.98571428571429,3.1714285714285717,14.814285714285715
Bernkastel-Wittlich,1847,1639.0823974609375,1615.6968994140625,2267.889404296875,2236.538330078125,1940.2828369140625,794.5065307617188,9,7.872913837432861,0,0.0,0.0,0.0,0.0,0.0,3,3,0,0,0,3,2022KW12,10.384,15.357142857142858,5.385714285714287,9.971428571428572
Bitburg-Prum,1498,1497.176513671875,1450.2716064453125,2087.553955078125,2131.08154296875,1683.21923828125,760.8922119140625,20,19.36277198791504,0,0.0,0.0,0.0,0.0,0.0,3,2,0,0,0,2,2022KW12,10.888,18.18571428571429,3.6428571428571432,14.542857142857144
Trier-Saarburg,2173,1443.537353515625,1442.15771484375,1981.8865966796875,1559.521728515625,1703.06396484375,731.0211181640625,7,4.64569902420044,4,2.6546852588653564,0.0,0.0,1.2718924283981323,6.9181809425354,6,0,0,0,0,0,2022KW12,10.888,18.18571428571429,3.6428571428571432,14.542857142857144
KS Trier,1733,1565.860107421875,1565.096435546875,1438.1240234375,2249.76416015625,1814.94287109375,814.0451049804688,2,1.8062279224395752,0,0.0,0.0,0.0,0.0,0.0,7,1,0,0,0,1,2022KW12,10.888,18.18571428571429,3.6428571428571432,14.542857142857144
Vulkaneifel,1593,2633.44970703125,2632.92724609375,4635.9833984375,4148.31982421875,2883.17138671875,1349.2142333984375,1,1.6528105735778809,0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2022KW12,9.205714285714283,15.185714285714285,2.4714285714285715,12.714285714285715
Donnersbergkreis,1334,1765.9752197265625,1749.1640625,2499.693603515625,2643.171875,1954.6192626953125,978.1209716796876,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,3,0,0,0,3,2022KW12,10.894285714285717,15.285714285714285,6.599999999999999,8.685714285714285
Kaiserslautern,2578,2424.75537109375,2083.5185546875,2932.12255859375,3391.684814453125,3001.457275390625,1029.170166015625,10,8.081918716430664,3,2.4245755672454834,0.0,0.0,1.8924698829650881,6.199820041656494,7,4,0,0,0,4,2022KW12,9.021142857142856,18.342857142857145,0.14285714285714288,18.2
KS Kaiserslautern,2021,2027.8541259765625,1903.658447265625,2679.43505859375,3436.37451171875,2241.90185546875,999.412109375,12,11.303266525268555,9,8.477450370788574,9.673050880432127,0.0,3.607243299484253,22.045854568481445,6,3,0,0,0,3,2022KW12,9.021142857142856,18.342857142857145,0.14285714285714288,18.2
Kusel,1888,2693.103271484375,2555.59912109375,4195.33251953125,3738.70166015625,3275.109130859375,1150.208740234375,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,2,0,0,0,2,2022KW12,11.973714285714285,16.585714285714285,7.257142857142857,9.328571428571427
KS Pirmasens,378,940.8602294921876,940.5558471679688,867.8881225585938,1184.493896484375,1011.744384765625,810.4324951171875,3,7.464729309082031,2,4.976486206054688,0.0,0.0,0.0,14.735136032104492,11,10,0,0,0,10,2022KW12,11.100571428571428,17.242857142857144,4.0285714285714285,13.214285714285715
